"","array","site","RADIUS","black.bear","fisher","lynx","white.tailed.deer","grey.wolf","moose","red.fox","caribou","coyote","cougar","absent_fisher","absent_lynx","absent_white.tailed.deer","absent_grey.wolf","absent_moose","absent_red.fox","absent_caribou","absent_coyote","absent_cougar","absent_black.bear","BORROWPIT_DRY","BORROWPIT_WET","BORROWPITS","CAMP_INDUSTRIAL","CLEARING_UNKNOWN","CLEARING_WELLPAD_UNCONFIRMED","CONVENTIONAL_SEISMIC","COUNTRY_RESIDENCE","FACILITY_OTHER","FACILITY_UNKNOWN","GRVL_SAND_PIT","HARVEST_AREA","LOW_IMPACT_SEISMIC","MISC_OIL_GAS_FACILITY","OIL_GAS_PLANT","OPEN_PIT_MINE","RLWY_SGL_TRACK","ROAD_GRAVEL_1L","ROAD_GRAVEL_2L","ROAD_PAVED_UNDIV_1L","ROAD_PAVED_UNDIV_2L","ROAD_UNCLASSIFIED","ROAD_UNIMPROVED","RUNWAY","RURAL_RESIDENCE","SUMP","SURROUNDING_VEG","TRAIL","TRUCK_TRAIL","VEGETATED_EDGE_RAILWAYS","VEGETATED_EDGE_ROADS","WELL_ABAND","WELL_CASED","WELL_CLEARED_NOT_DRILLED","WELL_GAS","WELL_OTHER","PIPELINE","TRANSMISSION_LINE","Grasslands","Agriculture","Water","Coniferous","Broadleaf","Mixed","Exposed_land","Developed","Shrubland"
"391","LU01","LU01_63",3000,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0.1,0.02,0,0.02,0,0.22,0,0.111111111111111,0,0,0.111111111111111,0.277777777777778,0.166666666666667,0,0,0.333333333333333
"392","LU01","LU01_63",3250,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0,0.426229508196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245901639344262,0,0,0,0.0983606557377049,0.0163934426229508,0,0.0163934426229508,0,0.19672131147541,0,0.0769230769230769,0,0,0.153846153846154,0.230769230769231,0.153846153846154,0,0,0.384615384615385
"393","LU01","LU01_63",3500,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0138888888888889,0.430555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236111111111111,0,0,0,0.0972222222222222,0.0138888888888889,0,0.0138888888888889,0,0.194444444444444,0,0.0857142857142857,0,0,0.171428571428571,0.2,0.142857142857143,0,0,0.4
"394","LU01","LU01_63",3750,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0120481927710843,0.44578313253012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240963855421687,0,0,0,0.108433734939759,0.0120481927710843,0,0.0120481927710843,0,0.168674698795181,0,0.0697674418604651,0,0,0.162790697674419,0.209302325581395,0.13953488372093,0,0,0.418604651162791
"395","LU01","LU01_63",4000,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0224719101123595,0.438202247191011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258426966292135,0,0,0,0.101123595505618,0.0112359550561798,0,0.0112359550561798,0,0.157303370786517,0,0.0612244897959184,0,0,0.183673469387755,0.183673469387755,0.122448979591837,0,0,0.448979591836735
"396","LU01","LU01_63",4250,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0165289256198347,0.413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256198347107438,0,0,0,0.107438016528926,0.00826446280991736,0,0.0165289256198347,0,0.181818181818182,0,0.0862068965517241,0,0,0.172413793103448,0.155172413793103,0.137931034482759,0,0,0.448275862068966
"397","LU01","LU01_63",4500,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0143884892086331,0.39568345323741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251798561151079,0,0,0,0.0935251798561151,0.00719424460431655,0,0.0143884892086331,0,0.223021582733813,0,0.072463768115942,0,0,0.144927536231884,0.144927536231884,0.159420289855072,0,0,0.478260869565217
"398","LU01","LU01_63",4750,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0131578947368421,0.421052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105263158,0,0,0,0.0921052631578947,0.00657894736842105,0,0.0197368421052632,0,0.210526315789474,0,0.0666666666666667,0,0,0.133333333333333,0.16,0.16,0,0,0.48
"399","LU01","LU01_63",5000,2,0,4,5,1,2,0,0,5,0,6,2,1,5,4,6,6,1,6,4,0,0,0,0,0,0.0119047619047619,0.410714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220238095238095,0,0,0,0.0952380952380952,0.00595238095238095,0,0.0178571428571429,0,0.238095238095238,0,0.0617283950617284,0,0,0.160493827160494,0.160493827160494,0.160493827160494,0,0,0.45679012345679
"400","LU01","LU01_64",250,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0.25,0,0,0.5,0.25,0,0,0,0
"401","LU01","LU01_64",500,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.166666666666667,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0,0,0,0.333333333333333
"402","LU01","LU01_64",750,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0.0833333333333333,0,0.0833333333333333,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0,0,0,0.333333333333333
"403","LU01","LU01_64",1000,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.05,0,0.1,0,0.125,0,0,0.375,0.125,0,0,0,0.375
"404","LU01","LU01_64",1250,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0.0357142857142857,0,0.0714285714285714,0,0.0833333333333333,0,0.0833333333333333,0.25,0.0833333333333333,0.166666666666667,0,0,0.333333333333333
"405","LU01","LU01_64",1500,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205128205128205,0,0,0,0,0,0,0.0512820512820513,0,0.102564102564103,0,0.0769230769230769,0,0.0769230769230769,0.230769230769231,0.0769230769230769,0.153846153846154,0,0,0.384615384615385
"406","LU01","LU01_64",1750,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0,0,0.653846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173076923076923,0,0,0,0.0384615384615385,0,0,0.0384615384615385,0,0.0961538461538462,0,0.0666666666666667,0,0.0666666666666667,0.2,0.133333333333333,0.133333333333333,0,0,0.4
"407","LU01","LU01_64",2000,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0136986301369863,0,0.575342465753425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0,0,0,0,0.191780821917808,0,0,0.0410958904109589,0.0410958904109589,0,0,0.0273972602739726,0,0.0958904109589041,0,0.0588235294117647,0,0.0588235294117647,0.235294117647059,0.117647058823529,0.117647058823529,0,0.0588235294117647,0.352941176470588
"408","LU01","LU01_64",2250,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0238095238095238,0,0.523809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119047619047619,0,0,0,0,0.202380952380952,0,0,0.0714285714285714,0.0357142857142857,0,0,0.0357142857142857,0,0.0952380952380952,0,0.0909090909090909,0,0.0454545454545455,0.227272727272727,0.181818181818182,0.136363636363636,0,0.0454545454545455,0.272727272727273
"409","LU01","LU01_64",2500,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0208333333333333,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0,0,0,0,0.208333333333333,0,0,0.104166666666667,0.0416666666666667,0,0,0.0416666666666667,0,0.09375,0,0.0769230769230769,0,0.0384615384615385,0.230769230769231,0.153846153846154,0.192307692307692,0,0.0384615384615385,0.269230769230769
"410","LU01","LU01_64",2750,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0181818181818182,0,0.445454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0.236363636363636,0.00909090909090909,0,0.118181818181818,0.0363636363636364,0,0,0.0363636363636364,0,0.0818181818181818,0,0.0689655172413793,0,0.0344827586206897,0.206896551724138,0.137931034482759,0.275862068965517,0,0.0344827586206897,0.241379310344828
"411","LU01","LU01_64",3000,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.016,0.008,0.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0.232,0.008,0,0.12,0.04,0.008,0,0.032,0,0.096,0,0.0645161290322581,0,0.032258064516129,0.225806451612903,0.161290322580645,0.258064516129032,0,0.032258064516129,0.225806451612903
"412","LU01","LU01_64",3250,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0147058823529412,0.00735294117647059,0.433823529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0.227941176470588,0.00735294117647059,0,0.132352941176471,0.0367647058823529,0.00735294117647059,0,0.0294117647058824,0,0.0882352941176471,0,0.0526315789473684,0,0.0263157894736842,0.236842105263158,0.184210526315789,0.236842105263158,0,0.0263157894736842,0.236842105263158
"413","LU01","LU01_64",3500,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0127388535031847,0.00636942675159236,0.401273885350318,0,0,0,0,0,0,0,0,0,0,0.00636942675159236,0,0,0,0,0.0127388535031847,0,0,0,0,0.235668789808917,0.00636942675159236,0,0.159235668789809,0.0382165605095541,0.00636942675159236,0,0.0318471337579618,0,0.0828025477707006,0,0.0487804878048781,0,0.024390243902439,0.268292682926829,0.170731707317073,0.24390243902439,0,0.024390243902439,0.219512195121951
"414","LU01","LU01_64",3750,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0120481927710843,0.00602409638554217,0.397590361445783,0,0,0,0,0,0,0,0,0,0,0.00602409638554217,0,0,0,0,0.0120481927710843,0,0,0,0,0.228915662650602,0.00602409638554217,0,0.162650602409639,0.0481927710843374,0.00602409638554217,0,0.0301204819277108,0,0.0843373493975904,0,0.0425531914893617,0,0.0212765957446809,0.234042553191489,0.170212765957447,0.276595744680851,0,0.0212765957446809,0.234042553191489
"415","LU01","LU01_64",4000,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0111111111111111,0.00555555555555556,0.377777777777778,0,0,0,0,0,0,0,0,0,0,0.00555555555555556,0,0,0,0,0.0111111111111111,0,0,0,0,0.227777777777778,0.00555555555555556,0,0.177777777777778,0.05,0.00555555555555556,0,0.0277777777777778,0,0.0944444444444444,0,0.0526315789473684,0,0.0175438596491228,0.210526315789474,0.157894736842105,0.263157894736842,0,0.0175438596491228,0.280701754385965
"416","LU01","LU01_64",4250,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0,0,0,0,0.0101010101010101,0.00505050505050505,0.368686868686869,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0.0101010101010101,0,0,0,0,0.237373737373737,0.00505050505050505,0,0.196969696969697,0.0454545454545455,0.00505050505050505,0,0.0252525252525253,0,0.0858585858585859,0,0.0483870967741935,0,0.0161290322580645,0.193548387096774,0.17741935483871,0.274193548387097,0,0.0161290322580645,0.274193548387097
"417","LU01","LU01_64",4500,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0.0136363636363636,0,0.00454545454545455,0,0.00909090909090909,0.00454545454545455,0.345454545454545,0,0,0,0,0,0,0,0,0,0,0.00454545454545455,0,0,0,0,0.00909090909090909,0,0,0,0,0.227272727272727,0.00909090909090909,0,0.204545454545455,0.05,0.00454545454545455,0,0.0227272727272727,0,0.0909090909090909,0,0.0461538461538462,0,0.0307692307692308,0.184615384615385,0.169230769230769,0.276923076923077,0,0.0153846153846154,0.276923076923077
"418","LU01","LU01_64",4750,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0.011070110701107,0,0.003690036900369,0,0.00738007380073801,0.003690036900369,0.306273062730627,0,0,0,0,0,0,0,0,0,0,0.003690036900369,0,0,0,0,0.011070110701107,0,0,0,0,0.18450184501845,0.018450184501845,0,0.225092250922509,0.0553505535055351,0.003690036900369,0,0.033210332103321,0,0.132841328413284,0,0.0694444444444444,0,0.0277777777777778,0.208333333333333,0.152777777777778,0.25,0,0.0138888888888889,0.277777777777778
"419","LU01","LU01_64",5000,4,0,0,15,0,1,0,0,3,0,15,15,0,15,14,15,15,12,15,7,0.0103448275862069,0,0.00344827586206897,0,0.00689655172413793,0.00344827586206897,0.293103448275862,0,0,0,0,0,0,0,0,0,0,0.00689655172413793,0,0,0,0,0.0103448275862069,0,0,0,0,0.182758620689655,0.0206896551724138,0,0.220689655172414,0.0586206896551724,0.00344827586206897,0,0.0310344827586207,0,0.148275862068966,0,0.0602409638554217,0,0.0240963855421687,0.180722891566265,0.192771084337349,0.265060240963855,0,0.0120481927710843,0.265060240963855
"420","LU01","LU01_66",250,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.75
"421","LU01","LU01_66",500,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.4,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571428571429,0,0.142857142857143,0,0,0.428571428571429
"422","LU01","LU01_66",750,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363636363636364,0.0909090909090909,0.181818181818182,0,0,0.363636363636364
"423","LU01","LU01_66",1000,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.470588235294118,0,0,0,0,0.529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.333333333333333,0.133333333333333,0.2,0,0,0.266666666666667
"424","LU01","LU01_66",1250,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.541666666666667,0,0,0,0,0.395833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0.04,0.32,0.12,0.24,0,0,0.28
"425","LU01","LU01_66",1500,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.529411764705882,0,0,0,0,0.397058823529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0.310344827586207,0.137931034482759,0.241379310344828,0,0,0.275862068965517
"426","LU01","LU01_66",1750,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.50561797752809,0,0,0,0,0.359550561797753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123595505617978,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0.0285714285714286,0.285714285714286,0.171428571428571,0.285714285714286,0,0,0.228571428571429
"427","LU01","LU01_66",2000,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.490909090909091,0,0,0,0,0.336363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154545454545455,0.00909090909090909,0,0,0.00909090909090909,0,0,0,0,0,0,0,0,0.025,0.25,0.2,0.325,0,0,0.2
"428","LU01","LU01_66",2250,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0,0.492537313432836,0,0,0,0,0.335820895522388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149253731343284,0.00746268656716418,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0.0238095238095238,0.285714285714286,0.19047619047619,0.30952380952381,0,0,0.19047619047619
"429","LU01","LU01_66",2500,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00625,0.51875,0,0,0,0,0.33125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.00625,0,0,0.0125,0,0,0,0,0,0,0,0,0.0217391304347826,0.282608695652174,0.173913043478261,0.304347826086957,0,0,0.217391304347826
"430","LU01","LU01_66",2750,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00537634408602151,0.505376344086022,0,0,0,0,0.354838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118279569892473,0.00537634408602151,0,0,0.010752688172043,0,0,0,0,0,0,0,0,0.0181818181818182,0.254545454545455,0.2,0.290909090909091,0,0,0.236363636363636
"431","LU01","LU01_66",3000,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00480769230769231,0.490384615384615,0,0,0,0,0.365384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.00480769230769231,0,0,0.00961538461538462,0,0,0,0,0,0,0,0,0.0166666666666667,0.25,0.2,0.3,0,0,0.233333333333333
"432","LU01","LU01_66",3250,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00427350427350427,0.47008547008547,0,0,0,0,0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128205128,0.00427350427350427,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0.0144927536231884,0.246376811594203,0.202898550724638,0.304347826086957,0,0,0.231884057971014
"433","LU01","LU01_66",3500,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00386100386100386,0.459459459459459,0,0,0,0,0.401544401544402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123552123552124,0.00386100386100386,0,0,0.00772200772200772,0,0,0,0,0,0,0.0123456790123457,0,0.0123456790123457,0.209876543209877,0.234567901234568,0.296296296296296,0,0,0.234567901234568
"434","LU01","LU01_66",3750,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00359712230215827,0.460431654676259,0,0,0,0,0.399280575539568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118705035971223,0.00359712230215827,0,0,0.0107913669064748,0,0,0,0,0.00359712230215827,0,0.032967032967033,0,0.010989010989011,0.208791208791209,0.230769230769231,0.296703296703297,0,0,0.21978021978022
"435","LU01","LU01_66",4000,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00327868852459016,0.445901639344262,0,0,0,0,0.416393442622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114754098360656,0.00327868852459016,0,0,0.00983606557377049,0,0,0,0,0.00655737704918033,0,0.027027027027027,0,0.018018018018018,0.207207207207207,0.234234234234234,0.27027027027027,0,0,0.243243243243243
"436","LU01","LU01_66",4250,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00604229607250755,0.429003021148036,0,0,0,0,0.425981873111782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117824773413897,0.00302114803625378,0,0,0.0120845921450151,0,0,0,0,0.00604229607250755,0,0.0241935483870968,0,0.032258064516129,0.185483870967742,0.225806451612903,0.266129032258065,0,0,0.266129032258065
"437","LU01","LU01_66",4500,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0,0.00542005420054201,0.420054200542005,0,0,0,0,0.401084010840108,0,0,0,0,0,0,0,0,0,0,0.002710027100271,0,0,0,0,0.124661246612466,0.002710027100271,0,0.018970189701897,0.010840108401084,0,0,0,0,0.013550135501355,0,0.0220588235294118,0,0.0367647058823529,0.183823529411765,0.220588235294118,0.272058823529412,0,0,0.264705882352941
"438","LU01","LU01_66",4750,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0.00248138957816377,0.00496277915632754,0.406947890818859,0,0,0,0,0.389578163771712,0,0,0,0,0,0,0,0,0,0,0.00248138957816377,0,0,0,0,0.133995037220844,0.00248138957816377,0,0.0248138957816377,0.0173697270471464,0,0,0,0,0.0148883374689826,0,0.0208333333333333,0,0.0347222222222222,0.194444444444444,0.222222222222222,0.270833333333333,0,0,0.256944444444444
"439","LU01","LU01_66",5000,3,0,5,13,0,7,0,0,7,0,15,10,2,15,8,15,15,8,15,8,0,0,0,0,0.00230414746543779,0.00460829493087558,0.412442396313364,0,0,0,0,0.375576036866359,0,0,0,0,0,0,0,0,0,0,0.00230414746543779,0,0,0,0,0.131336405529954,0.00460829493087558,0,0.0276497695852535,0.0161290322580645,0,0,0,0,0.0230414746543779,0,0.0318471337579618,0,0.0382165605095541,0.191082802547771,0.210191082802548,0.267515923566879,0,0,0.261146496815287
"440","LU01","LU01_67",250,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"441","LU01","LU01_67",500,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0
"442","LU01","LU01_67",750,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.2,0,0,0,0,0.2,0,0.2,0,0,0.4,0.4,0,0,0,0
"443","LU01","LU01_67",1000,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.384615384615385,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307692307692308,0,0,0,0.0769230769230769,0,0,0,0,0.153846153846154,0,0.125,0,0,0.25,0.25,0.25,0,0,0.125
"444","LU01","LU01_67",1250,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.0555555555555556,0,0,0,0,0.111111111111111,0,0.0833333333333333,0,0,0.25,0.25,0.166666666666667,0,0,0.25
"445","LU01","LU01_67",1500,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409090909090909,0,0,0,0.0454545454545455,0,0,0,0,0.136363636363636,0,0.142857142857143,0,0,0.285714285714286,0.214285714285714,0.142857142857143,0,0,0.214285714285714
"446","LU01","LU01_67",1750,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.314285714285714,0,0,0,0,0.114285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0.0571428571428571,0,0,0,0,0.228571428571429,0,0.0952380952380952,0,0.0952380952380952,0.238095238095238,0.19047619047619,0.238095238095238,0,0,0.142857142857143
"447","LU01","LU01_67",2000,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.326530612244898,0,0,0,0,0.0816326530612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0.0612244897959184,0,0,0,0,0.244897959183673,0,0.0740740740740741,0,0.148148148148148,0.222222222222222,0.148148148148148,0.296296296296296,0,0,0.111111111111111
"448","LU01","LU01_67",2250,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.352941176470588,0,0,0,0,0.0735294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264705882352941,0,0,0,0.0588235294117647,0,0,0,0,0.25,0,0.0625,0,0.125,0.21875,0.15625,0.25,0,0,0.1875
"449","LU01","LU01_67",2500,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.364864864864865,0,0,0,0,0.0675675675675676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27027027027027,0,0,0,0.0675675675675676,0,0,0,0,0.22972972972973,0,0.0571428571428571,0,0.114285714285714,0.2,0.171428571428571,0.257142857142857,0,0,0.2
"450","LU01","LU01_67",2750,7,6,1,13,0,2,5,0,7,0,9,14,2,15,13,10,15,8,15,4,0,0,0,0,0,0,0.35,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0.0625,0,0,0,0,0.2125,0,0.0555555555555556,0,0.111111111111111,0.194444444444444,0.166666666666667,0.277777777777778,0,0,0.194444444444444
